GeneID,AverageFPKM
Glyma.01G149900.Wm82.a4.v1,2.23694
Glyma.01G149700.Wm82.a4.v1,7.66993
Glyma.01G149000.Wm82.a4.v1,13.52
Glyma.01G150200.Wm82.a4.v1,3.25157
Glyma.01G150500.Wm82.a4.v1,1.4117
Glyma.01G150400.Wm82.a4.v1,7.12993
Glyma.01G150600.Wm82.a4.v1,10.6171
Glyma.01G151400.Wm82.a4.v1,1.01646
Glyma.01G151300.Wm82.a4.v1,1.3638
Glyma.01G149300.Wm82.a4.v1,9.09602
Glyma.01G151600.Wm82.a4.v1,1.42216
Glyma.01G152700.Wm82.a4.v1,1.26368
Glyma.01G150700.Wm82.a4.v1,4.24653
Glyma.01G153500.Wm82.a4.v1,1.04198
Glyma.01G153934.Wm82.a4.v1,1.25057
Glyma.01G153300.Wm82.a4.v1,1.08796
Glyma.01G152900.Wm82.a4.v1,3.29732
Glyma.01G153200.Wm82.a4.v1,1.26191
Glyma.01G154200.Wm82.a4.v1,3.08062
Glyma.01G154100.Wm82.a4.v1,2.66292
Glyma.01G154450.Wm82.a4.v1,1.28381
Glyma.01G154300.Wm82.a4.v1,2.77585
Glyma.01G154700.Wm82.a4.v1,1.20257
Glyma.01G155800.Wm82.a4.v1,1.01527
Glyma.01G156000.Wm82.a4.v1,1.04178
Glyma.01G156600.Wm82.a4.v1,2.31347
Glyma.01G156400.Wm82.a4.v1,1.15969
Glyma.01G156700.Wm82.a4.v1,1.29748
Glyma.01G156200.Wm82.a4.v1,3.5446
Glyma.01G154900.Wm82.a4.v1,26.9172
Glyma.01G157400.Wm82.a4.v1,2.9905
Glyma.01G157000.Wm82.a4.v1,1.39314
Glyma.01G157500.Wm82.a4.v1,1.54904
Glyma.01G157600.Wm82.a4.v1,3.09958
Glyma.01G157800.Wm82.a4.v1,1.69127
Glyma.01G158150.Wm82.a4.v1,1.09221
Glyma.01G158200.Wm82.a4.v1,1.02384
Glyma.01G158300.Wm82.a4.v1,2.22713
Glyma.01G158500.Wm82.a4.v1,2.83833
Glyma.01G158800.Wm82.a4.v1,1.72098
Glyma.01G159000.Wm82.a4.v1,1.68368
Glyma.01G157900.Wm82.a4.v1,6.59645
Glyma.01G159500.Wm82.a4.v1,4.16737
Glyma.01G159800.Wm82.a4.v1,2.18662
Glyma.01G159900.Wm82.a4.v1,2.21959
Glyma.01G160100.Wm82.a4.v1,6.24357
Glyma.01G161800.Wm82.a4.v1,1.26412
Glyma.01G161600.Wm82.a4.v1,1.34618
Glyma.01G161700.Wm82.a4.v1,2.25458
Glyma.01G161900.Wm82.a4.v1,4.74008
Glyma.01G162000.Wm82.a4.v1,3.87827
Glyma.01G162100.Wm82.a4.v1,2.09808
Glyma.01G162500.Wm82.a4.v1,3.71145
Glyma.01G162700.Wm82.a4.v1,3.90535
Glyma.01G162900.Wm82.a4.v1,1.45349
Glyma.01G162200.Wm82.a4.v1,2.49116
Glyma.01G163400.Wm82.a4.v1,1.4552
Glyma.01G163100.Wm82.a4.v1,8.89125
Glyma.01G162800.Wm82.a4.v1,4.5774
